,AAPL,MSFT,GOOG,META
2013-02-21,447182400.0,49078500.0,140781714.0,49642300.0
2013-02-22,330654800.0,31425900.0,82463941.0,36350200.0
2013-02-25,372579200.0,48011800.0,92501423.0,34652000.0
2013-02-26,501499600.0,49923300.0,88430220.0,31611700.0
2013-02-27,587350400.0,36394700.0,81347773.0,44319700.0
2013-02-28,322515200.0,35840200.0,90971711.0,83027800.0
2013-03-01,552448400.0,34849700.0,87342157.0,54064800.0
2013-03-04,582755600.0,38157500.0,111440145.0,32400700.0
2013-03-05,638433600.0,41432200.0,162370331.0,40622200.0
2013-03-06,460250000.0,51448500.0,115350748.0,33532600.0
2013-03-07,468473600.0,29196700.0,82415761.0,74540200.0
2013-03-08,391482000.0,37667800.0,116912581.0,44198900.0
2013-03-11,474236000.0,36627500.0,64027093.0,35642100.0
2013-03-12,465911600.0,39255200.0,80633104.0,27569600.0
2013-03-13,405549200.0,29093400.0,65898080.0,39619500.0
2013-03-14,303875600.0,55914800.0,66295564.0,27646400.0
2013-03-15,643960800.0,92710300.0,124452737.0,31597400.0
2013-03-18,606197200.0,44809400.0,73807616.0,26653700.0
2013-03-19,526775200.0,51901600.0,84242583.0,25254200.0
2013-03-20,308660800.0,35447800.0,58771467.0,44006500.0
2013-03-21,383255600.0,34233200.0,59325536.0,24336100.0
2013-03-22,395105200.0,28720900.0,59751126.0,18456300.0
2013-03-25,501135600.0,44154000.0,68736680.0,39199000.0
2013-03-26,294294000.0,27824300.0,47854701.0,26957200.0
2013-03-27,331237200.0,36047400.0,86852328.0,52297400.0
2013-03-28,442839600.0,55453800.0,91855009.0,28585700.0
2013-03-29,442839600.0,55453800.0,91855009.0,28585700.0
2013-04-01,389732000.0,29201100.0,72562968.0,22249300.0
2013-04-02,529519200.0,28456500.0,81966082.0,35153300.0
2013-04-03,363216000.0,35062800.0,69800653.0,48195200.0
2013-04-04,358447600.0,45263200.0,98270968.0,82016800.0
2013-04-05,383695200.0,50927300.0,137870844.0,64566600.0
2013-04-08,300829200.0,34759500.0,113708616.0,27256000.0
2013-04-09,306614000.0,77733800.0,86615444.0,21311100.0
2013-04-10,375928000.0,71116700.0,79440651.0,45949400.0
2013-04-11,328364400.0,130923200.0,81452163.0,33368500.0
2013-04-12,238613200.0,62886300.0,65713390.0,28697400.0
2013-04-15,317520000.0,56332900.0,98491793.0,30275400.0
2013-04-16,305771200.0,52797300.0,69941178.0,27365900.0
2013-04-17,945056000.0,52840700.0,81785407.0,26440600.0
2013-04-18,666299200.0,56906600.0,133398142.0,39059000.0
2013-04-19,609274400.0,99790700.0,232998073.0,20380900.0
2013-04-22,429920400.0,137904000.0,115768308.0,25687600.0
2013-04-23,664238400.0,59126900.0,92035684.0,25191500.0
2013-04-24,969651200.0,90946600.0,73438237.0,19729900.0
2013-04-25,384837600.0,110700200.0,79986690.0,17150000.0
2013-04-26,764097600.0,47799300.0,99880980.0,33018000.0
2013-04-29,640326400.0,59116400.0,92376959.0,29201100.0
2013-04-30,691538400.0,75165200.0,92613843.0,36245700.0
2013-05-01,506909200.0,54330900.0,58418148.0,64567600.0
2013-05-02,421828400.0,46059500.0,81034603.0,104257000.0
2013-05-03,361300800.0,46784600.0,100880714.0,58506400.0
2013-05-06,496641600.0,40978300.0,85973045.0,43939400.0
2013-05-07,483753200.0,43078300.0,78653713.0,41259100.0
2013-05-08,472598000.0,51595700.0,99102072.0,34654900.0
2013-05-09,398487600.0,46417800.0,88353936.0,33457200.0
2013-05-10,334852000.0,36394900.0,76192522.0,30847100.0
2013-05-13,316948800.0,36027600.0,58157173.0,29068800.0
2013-05-14,447118000.0,56870100.0,63408784.0,24930300.0
2013-05-15,741613600.0,46303900.0,160033605.0,30299800.0
2013-05-16,603204000.0,59382900.0,128865215.0,35499100.0
2013-05-17,427904400.0,60666700.0,112098604.0,29462700.0
2013-05-20,451578400.0,54020800.0,91248746.0,42402900.0
2013-05-21,456022000.0,48702400.0,79617311.0,26261300.0
2013-05-22,443038400.0,66047500.0,102807910.0,45314500.0
2013-05-23,353021200.0,51102700.0,91345105.0,37663100.0
2013-05-24,276166800.0,33174400.0,92216359.0,58727900.0
2013-05-27,276166800.0,33174400.0,92216359.0,58727900.0
2013-05-28,386145200.0,48212100.0,90638467.0,50079700.0
2013-05-29,330576400.0,38412200.0,80837869.0,64237800.0
2013-05-30,353519600.0,51131000.0,85145956.0,60733200.0
2013-05-31,384302800.0,56165700.0,79071272.0,35925000.0
2013-06-03,372352400.0,51252600.0,99399181.0,35733800.0
2013-06-04,292728800.0,65529500.0,75024159.0,34760800.0
2013-06-05,290589600.0,46025100.0,84587872.0,53819700.0
2013-06-06,416934000.0,37618500.0,103550684.0,31260700.0
2013-06-07,404535600.0,40757300.0,107385002.0,38699200.0
2013-06-10,450153200.0,35994500.0,93862506.0,58393000.0
2013-06-11,286112400.0,39435900.0,70567517.0,29885900.0
2013-06-12,265227200.0,37372700.0,88522565.0,26445800.0
2013-06-13,285832400.0,45654900.0,83106340.0,31189300.0
2013-06-14,271866000.0,53192600.0,90136592.0,30677100.0
2013-06-17,259414400.0,49670100.0,86173794.0,33664500.0
2013-06-18,195025600.0,28616500.0,87000883.0,36709100.0
2013-06-19,310940000.0,30816200.0,117073180.0,31790600.0
2013-06-20,357310800.0,54493700.0,135385563.0,42765600.0
2013-06-21,481118400.0,85338500.0,159889066.0,45833900.0
2013-06-24,480746000.0,56109000.0,121128323.0,40626000.0
2013-06-25,314162800.0,44073400.0,102510801.0,24713200.0
2013-06-26,367724000.0,48665900.0,73530581.0,29890300.0
2013-06-27,337246000.0,28993100.0,77348840.0,34694100.0
2013-06-28,578516400.0,65545500.0,94324230.0,96778900.0
2013-07-01,391053600.0,31055400.0,69250599.0,20582200.0
2013-07-02,469865200.0,37630000.0,75943592.0,18394100.0
2013-07-03,240928800.0,15994400.0,42036977.0,10404400.0
2013-07-04,240928800.0,15994400.0,42036977.0,10404400.0
2013-07-05,274024800.0,26085900.0,68331166.0,20229500.0
2013-07-08,298138400.0,32396900.0,79075287.0,27064600.0
2013-07-09,352584400.0,25318500.0,79472771.0,30387900.0
2013-07-10,281405600.0,29658800.0,68592140.0,26721800.0
2013-07-11,326292400.0,53638300.0,103755449.0,26777400.0
2013-07-12,279563200.0,35501200.0,103113050.0,16537900.0
2013-07-15,241917200.0,34142600.0,78713937.0,24234000.0
2013-07-16,216538000.0,36378500.0,79617311.0,30817600.0
2013-07-17,198990400.0,37285100.0,60469809.0,21518500.0
2013-07-18,218878800.0,49547100.0,145924920.0,24806900.0
2013-07-19,268721600.0,248428500.0,295475379.0,46539700.0
2013-07-22,207796400.0,79040700.0,116563276.0,27526300.0
2013-07-23,369395600.0,65810400.0,82134711.0,28221600.0
2013-07-24,591936800.0,52803100.0,83451629.0,82635600.0
2013-07-25,229493600.0,63213000.0,120493954.0,365457900.0
2013-07-26,200152400.0,38633600.0,71374530.0,136028900.0
2013-07-29,248057600.0,28870700.0,75959652.0,124718800.0
2013-07-30,309422400.0,45799500.0,70487217.0,173582800.0
2013-07-31,322957600.0,43898400.0,87265872.0,154828700.0
2013-08-01,206250800.0,42557900.0,85856610.0,106066500.0
2013-08-02,274783600.0,29199900.0,68812965.0,73058500.0
2013-08-05,318855600.0,30984000.0,52584363.0,79994800.0
2013-08-06,334857600.0,36331500.0,60469809.0,63950800.0
2013-08-07,298858000.0,38078600.0,55374783.0,68854800.0
2013-08-08,255777200.0,59034400.0,59743096.0,41301000.0
2013-08-09,266865200.0,26800700.0,53146462.0,43532300.0
2013-08-12,364434000.0,25493700.0,55286453.0,31161000.0
2013-08-13,881941200.0,39464100.0,57004870.0,65379200.0
2013-08-14,756372400.0,48519600.0,83600184.0,48423900.0
2013-08-15,490294000.0,33338000.0,75048249.0,56521100.0
2013-08-16,362306000.0,32866300.0,67255147.0,45840800.0
2013-08-19,510518400.0,27902500.0,72707508.0,57609600.0
2013-08-20,358688400.0,22979600.0,49504863.0,57995200.0
2013-08-21,335879600.0,37409100.0,70555472.0,46116900.0
2013-08-22,244207600.0,31169900.0,34926424.0,21931200.0
2013-08-23,222731600.0,225493800.0,43245489.0,86442300.0
2013-08-26,330965600.0,72786800.0,42257801.0,94162400.0
2013-08-27,424188800.0,58522300.0,69623993.0,72695100.0
2013-08-28,307608000.0,44257400.0,53395392.0,57918200.0
2013-08-29,239657600.0,45284700.0,59361671.0,58303400.0
2013-08-30,272297200.0,42790200.0,74743109.0,67735100.0
2013-09-02,272297200.0,42790200.0,74743109.0,67735100.0
2013-09-03,331928800.0,154507000.0,82210996.0,48774900.0
2013-09-04,345032800.0,142320600.0,81954037.0,42581900.0
2013-09-05,236367600.0,71644900.0,51845604.0,50035400.0
2013-09-06,359525600.0,75434900.0,62698130.0,117535700.0
2013-09-09,340687200.0,49628500.0,49569103.0,75794700.0
2013-09-10,743195600.0,56881200.0,51697050.0,54540300.0
2013-09-11,898696400.0,39087500.0,64665477.0,72328300.0
2013-09-12,404051200.0,32860200.0,43984248.0,68072300.0
2013-09-13,298835600.0,40899000.0,53214717.0,52765300.0
2013-09-16,543706800.0,52839700.0,53660381.0,70424200.0
2013-09-17,399380800.0,84716500.0,50564822.0,91934600.0
2013-09-18,456862000.0,64099900.0,77678069.0,79317000.0
2013-09-19,404541200.0,42026600.0,64155573.0,63972400.0
2013-09-20,699302800.0,102904900.0,174463490.0,115508400.0
2013-09-23,762106800.0,39826100.0,71362485.0,75177000.0
2013-09-24,364344400.0,40685000.0,59694916.0,136716100.0
2013-09-25,316957200.0,28907500.0,66207234.0,87879700.0
2013-09-26,237221600.0,28504000.0,50584897.0,98220100.0
2013-09-27,228040400.0,55348000.0,50540732.0,81410500.0
2013-09-30,260156400.0,39839500.0,69154239.0,100095000.0
2013-10-01,353883600.0,36718700.0,67644602.0,98114000.0
2013-10-02,289184000.0,46946800.0,60036190.0,62834000.0
2013-10-03,322753200.0,38703800.0,84997401.0,82045000.0
2013-10-04,258868400.0,33008100.0,54523605.0,74447000.0
2013-10-07,312292400.0,35069300.0,51937949.0,57204000.0
2013-10-08,290917200.0,41017600.0,78039419.0,136081000.0
2013-10-09,301725200.0,35878600.0,106449509.0,147297000.0
2013-10-10,278602800.0,42875100.0,90550137.0,99774000.0
2013-10-11,267738800.0,30033300.0,56567236.0,58428000.0
2013-10-14,261898000.0,27757900.0,49930453.0,68781000.0
2013-10-15,320073600.0,47097800.0,63914673.0,81167000.0
2013-10-16,251101200.0,35111600.0,80604999.0,64678000.0
2013-10-17,253593200.0,31359200.0,170902191.0,71522000.0
2013-10-18,290542000.0,41811700.0,464390148.0,88260000.0
2013-10-21,398106800.0,27433500.0,145675990.0,58235000.0
2013-10-22,534063600.0,40438500.0,88675135.0,83204000.0
2013-10-23,313723200.0,58600500.0,106927293.0,57207000.0
2013-10-24,384764800.0,53209700.0,83997668.0,46775000.0
2013-10-25,337792000.0,113494000.0,81524432.0,45085000.0
2013-10-28,550440800.0,38383600.0,46521724.0,73472000.0
2013-10-29,635807200.0,31702200.0,64440637.0,102143000.0
2013-10-30,354163600.0,36997700.0,53162522.0,127073000.0
2013-10-31,275696400.0,41682300.0,65845885.0,248809000.0
2013-11-01,274890000.0,40264600.0,51524405.0,95033000.0
2013-11-04,244627600.0,28060700.0,45722740.0,80371000.0
2013-11-05,265213200.0,51681900.0,47433127.0,76835000.0
2013-11-06,223375600.0,88948800.0,36652871.0,67889000.0
2013-11-07,262620400.0,60437400.0,67435822.0,97128000.0
2013-11-08,279316800.0,36737800.0,51825529.0,70731000.0
2013-11-11,227452400.0,26872500.0,44670812.0,80910000.0
2013-11-12,204276800.0,31651600.0,48906630.0,68196000.0
2013-11-13,197220800.0,44957600.0,63412799.0,79245000.0
2013-11-14,282419200.0,46183700.0,46842923.0,75117000.0
2013-11-15,317920400.0,50601300.0,51243355.0,42453000.0
2013-11-18,244944000.0,53277500.0,70651832.0,85910000.0
2013-11-19,208938800.0,44275000.0,45433661.0,75602000.0
2013-11-20,193916800.0,32229900.0,38692487.0,53933000.0
2013-11-21,262026800.0,23064700.0,43835693.0,34886000.0
2013-11-22,223725600.0,27982000.0,50356042.0,40545000.0
2013-11-25,229311600.0,30646800.0,64761837.0,82565000.0
2013-11-26,401382800.0,34465300.0,91794785.0,82016000.0
2013-11-27,363448400.0,26002100.0,45112461.0,44993000.0
2013-11-28,363448400.0,26002100.0,45112461.0,44993000.0
2013-11-29,318127600.0,22090400.0,47890836.0,22953900.0
2013-12-02,472544800.0,42950400.0,55133884.0,50774000.0
2013-12-03,450968000.0,52109800.0,67295297.0,32086000.0
2013-12-04,377809600.0,51983600.0,47842656.0,60890000.0
2013-12-05,447580000.0,116305000.0,45517975.0,43855000.0
2013-12-06,344352400.0,36457300.0,57366220.0,42938000.0
2013-12-09,320493600.0,30286000.0,59526286.0,36056000.0
2013-12-10,278269600.0,37828600.0,74433955.0,68479000.0
2013-12-11,359718800.0,39853400.0,68728650.0,65776000.0
2013-12-12,262290000.0,36012800.0,64099363.0,92723000.0
2013-12-13,332822000.0,40066100.0,86820208.0,82641000.0
2013-12-16,282592800.0,31734200.0,64320188.0,85119000.0
2013-12-17,229902400.0,45687700.0,61658247.0,78751000.0
2013-12-18,565863200.0,63192100.0,88743390.0,76003000.0
2013-12-19,320308800.0,34160100.0,66877738.0,89753200.0
2013-12-20,436413600.0,62649100.0,130953011.0,239824000.0
2013-12-23,501306400.0,25128700.0,69122119.0,98297000.0
2013-12-24,167554800.0,14243000.0,29478078.0,46617800.0
2013-12-25,167554800.0,14243000.0,29478078.0,46617800.0
2013-12-26,204008000.0,17612800.0,53712576.0,55101000.0
2013-12-27,225884400.0,14563000.0,63023345.0,60466000.0
2013-12-30,253629600.0,16290500.0,49629328.0,68307000.0
2013-12-31,223084400.0,17503500.0,54519590.0,43076200.0
2014-01-01,223084400.0,17503500.0,54519590.0,43076200.0
2014-01-02,234684800.0,30632200.0,73129082.0,43195500.0
2014-01-03,392467600.0,31134800.0,66917888.0,38246200.0
2014-01-06,412610800.0,43603700.0,71037271.0,68852600.0
2014-01-07,317209200.0,35802800.0,102486711.0,77207400.0
2014-01-08,258529600.0,59971700.0,90036218.0,56682400.0
2014-01-09,279148800.0,36516300.0,83692529.0,92253300.0
2014-01-10,304976000.0,40548800.0,86061375.0,42449500.0
2014-01-13,378492800.0,45901900.0,97118665.0,63010900.0
2014-01-14,332561600.0,41623300.0,99676216.0,37503600.0
2014-01-15,391638800.0,44812600.0,78300393.0,33663400.0
2014-01-16,229278000.0,38018700.0,67608467.0,34541800.0
2014-01-17,426739600.0,46267500.0,108457005.0,40849200.0
2014-01-20,426739600.0,46267500.0,108457005.0,40849200.0
2014-01-21,328526800.0,31567300.0,79492846.0,48669200.0
2014-01-22,379985200.0,21904300.0,63091600.0,61352900.0
2014-01-23,403239200.0,43954000.0,78256228.0,47951800.0
2014-01-24,429354800.0,76395500.0,156283602.0,55200700.0
2014-01-27,554878800.0,44420800.0,174796734.0,73924100.0
2014-01-28,1065523200.0,36205500.0,88739375.0,48191200.0
2014-01-29,502810000.0,52745900.0,95552818.0,92995600.0
2014-01-30,678501600.0,35036300.0,204419353.0,150178900.0
2014-01-31,464797200.0,93162300.0,223486554.0,87794600.0
2014-02-03,401464000.0,64063100.0,183449044.0,74866600.0
2014-02-04,376681200.0,54697900.0,112897588.0,45985500.0
2014-02-05,328344800.0,55814400.0,96139007.0,51685100.0
2014-02-06,257765200.0,35351800.0,78155853.0,42086500.0
2014-02-07,370280400.0,33260500.0,105843245.0,60704300.0
2014-02-10,345559200.0,26767000.0,78099643.0,43666100.0
2014-02-11,282256800.0,32141400.0,82339476.0,45675600.0
2014-02-12,308100800.0,27051800.0,69238554.0,47282100.0
2014-02-13,307398000.0,37635500.0,73731331.0,61911700.0
2014-02-14,272924400.0,31407500.0,87795852.0,36694900.0
2014-02-17,272924400.0,31407500.0,87795852.0,36694900.0
2014-02-18,260251600.0,32834000.0,84672187.0,43809900.0
2014-02-19,313768000.0,29750400.0,84459392.0,62087100.0
2014-02-20,305858000.0,27526100.0,68287001.0,130928900.0
2014-02-21,278784800.0,38021300.0,74771214.0,70932400.0
2014-02-24,288909600.0,32085100.0,67223027.0,76620300.0
2014-02-25,231952000.0,30736500.0,57763704.0,52077000.0
2014-02-26,276217200.0,41041800.0,79585191.0,55322700.0
2014-02-27,301882000.0,33903400.0,50588912.0,41653700.0
2014-02-28,371968800.0,41215000.0,92890878.0,66783700.0
2014-03-03,238781200.0,29717500.0,84507572.0,56824100.0
2014-03-04,259140000.0,26802400.0,58928052.0,42013500.0
2014-03-05,200062800.0,20520100.0,49597208.0,74567700.0
2014-03-06,185488800.0,23582200.0,50914126.0,46026500.0
2014-03-07,220729600.0,26591600.0,60831159.0,38927000.0
2014-03-10,178584000.0,19006600.0,48766105.0,59871600.0
2014-03-11,279224400.0,25216400.0,68776830.0,59408300.0
2014-03-12,199326400.0,30494100.0,78866507.0,46340500.0
2014-03-13,257742800.0,32169700.0,94175675.0,57091000.0
2014-03-14,237199200.0,27195600.0,92099924.0,48227000.0
2014-03-17,199544800.0,20479600.0,86808163.0,52197000.0
2014-03-18,209647200.0,64063900.0,72872123.0,40827000.0
2014-03-19,224756000.0,35597200.0,64757822.0,43981000.0
2014-03-20,208398400.0,59269800.0,67640587.0,44439000.0
2014-03-21,374046400.0,80721800.0,128821050.0,59999900.0
2014-03-24,355700800.0,46098400.0,121939352.0,85696000.0
2014-03-25,282293200.0,43193100.0,96769361.0,68786000.0
2014-03-26,299768000.0,41977500.0,103586819.0,97503900.0
2014-03-27,222031600.0,35369200.0,262719.0,112650000.0
2014-03-28,200564000.0,43472700.0,824257.0,67052000.0
2014-03-31,168669200.0,46886300.0,216593.0,53011000.0
2014-04-01,200760000.0,32605000.0,158434.0,59291000.0
2014-04-02,180420800.0,28666700.0,2942055.0,66277000.0
2014-04-03,162344000.0,30139600.0,101983228.0,83859000.0
2014-04-04,275251200.0,51409600.0,127386783.0,125214400.0
2014-04-07,289850400.0,37559600.0,88033033.0,108488000.0
2014-04-08,243888400.0,35918600.0,63024560.0,78836000.0
2014-04-09,206169600.0,27398700.0,66616395.0,100215000.0
2014-04-10,239652000.0,45960800.0,80737057.0,114988000.0
2014-04-11,271717600.0,34330200.0,78496923.0,91452000.0
2014-04-14,205674000.0,32006600.0,51501009.0,72325000.0
2014-04-15,266490000.0,33968700.0,77101101.0,108623000.0
2014-04-16,214765600.0,30615800.0,97865955.0,78774000.0
2014-04-17,284334400.0,36688400.0,136190888.0,88040000.0
2014-04-18,284334400.0,36688400.0,136190888.0,88040000.0
2014-04-21,182548800.0,22221200.0,51334553.0,60364000.0
2014-04-22,202563200.0,27056700.0,47307527.0,60631000.0
2014-04-23,394940000.0,24602800.0,41046384.0,95908700.0
2014-04-24,759911600.0,42381600.0,37663121.0,138769000.0
2014-04-25,390275200.0,56876800.0,42007014.0,92502000.0
2014-04-28,669485600.0,50610200.0,66710653.0,107758000.0
2014-04-29,337377600.0,29636200.0,53981801.0,75557000.0
2014-04-30,456640800.0,35458700.0,35023895.0,76093000.0
2014-05-01,244048000.0,28787400.0,38110345.0,82429000.0
2014-05-02,191514400.0,43416600.0,33770463.0,54189000.0
2014-05-05,287067200.0,22460900.0,20482080.0,46057000.0
2014-05-06,374564400.0,27112400.0,33780490.0,55901000.0
2014-05-07,282864400.0,41744500.0,64486563.0,78587000.0
2014-05-08,230297200.0,32120400.0,40426688.0,61251000.0
2014-05-09,291597600.0,29647600.0,48789585.0,52584000.0
2014-05-12,213208800.0,22782600.0,38250730.0,48575000.0
2014-05-13,159737200.0,27004800.0,33068541.0,48525000.0
2014-05-14,166404000.0,18818700.0,23835261.0,47429000.0
2014-05-15,230846000.0,37793200.0,34087331.0,56814000.0
2014-05-16,276256400.0,29867100.0,29705333.0,47933000.0
2014-05-19,317755200.0,24537400.0,25555972.0,43034000.0
2014-05-20,234836000.0,21320900.0,35695734.0,53931000.0
2014-05-21,196859600.0,22398700.0,23925508.0,58992000.0
2014-05-22,200760000.0,20201800.0,32316482.0,54200000.0
2014-05-23,232209600.0,18020000.0,38643806.0,38294000.0
2014-05-26,232209600.0,18020000.0,38643806.0,38294000.0
2014-05-27,348866000.0,26160600.0,42083223.0,55682000.0
2014-05-28,315481600.0,25711500.0,33040464.0,47795000.0
2014-05-29,376474000.0,19888200.0,27082150.0,42700000.0
2014-05-30,564020800.0,34567600.0,35422988.0,45253500.0
2014-06-02,369350800.0,18504300.0,28700582.0,35996000.0
2014-06-03,292709200.0,18068900.0,37332215.0,32217000.0
2014-06-04,335482000.0,23209000.0,36329469.0,36514000.0
2014-06-05,303805600.0,31865200.0,33782496.0,47352000.0
2014-06-06,349938400.0,24060500.0,34735104.0,42442000.0
2014-06-09,301660000.0,15019200.0,29350361.0,37617000.0
2014-06-10,251108000.0,15117700.0,27034019.0,69338000.0
2014-06-11,182724000.0,18040000.0,22002242.0,44242000.0
2014-06-12,218996000.0,29818900.0,29169867.0,55730000.0
2014-06-13,218100000.0,26310000.0,24410836.0,29419000.0
2014-06-16,142244000.0,24205300.0,34051232.0,31046000.0
2014-06-17,118904000.0,22518600.0,28891103.0,27715000.0
2014-06-18,134056000.0,27097000.0,34835379.0,35570000.0
2014-06-19,142112000.0,19828200.0,49136535.0,34245000.0
2014-06-20,403592000.0,47764900.0,90166875.0,46466000.0
2014-06-23,174776000.0,18743900.0,30736155.0,34560000.0
2014-06-24,156144000.0,26509100.0,44142862.0,57335000.0
2014-06-25,147476000.0,20049100.0,39387843.0,44308000.0
2014-06-26,130516000.0,23604400.0,34839390.0,47714000.0
2014-06-27,256116000.0,74640000.0,44738493.0,46461000.0
2014-06-30,197929200.0,30793100.0,26275943.0,27102800.0
2014-07-01,152892000.0,26917000.0,28959290.0,33243000.0
2014-07-02,113860000.0,20208100.0,21127848.0,41895000.0
2014-07-03,91567200.0,15969300.0,14283107.0,25203200.0
2014-07-04,91567200.0,15969300.0,14283107.0,25203200.0
2014-07-07,225872000.0,21952400.0,21292298.0,28745000.0
2014-07-08,260888000.0,31218200.0,38190565.0,68926000.0
2014-07-09,145744000.0,18445900.0,22335153.0,51432000.0
2014-07-10,158744000.0,21854700.0,27134293.0,44422000.0
2014-07-11,136072000.0,24083000.0,32434806.0,39212000.0
2014-07-14,171240000.0,21881100.0,37081529.0,38537000.0
2014-07-15,181911600.0,28748700.0,32460877.0,44213200.0
2014-07-16,213585200.0,63318000.0,27942506.0,29541600.0
2014-07-17,229192000.0,82180300.0,60331186.0,38188000.0
2014-07-18,199952000.0,43407500.0,80283816.0,42456000.0
2014-07-21,156316000.0,37604400.0,41242922.0,49539000.0
2014-07-22,220788000.0,43095800.0,33983045.0,40398000.0
2014-07-23,371672000.0,52362900.0,24663528.0,78435000.0
2014-07-24,182916000.0,30725300.0,20702684.0,124168000.0
2014-07-25,173876000.0,26737700.0,18649061.0,45917000.0
2014-07-28,221272000.0,29684200.0,19736037.0,41725000.0
2014-07-29,172572000.0,27763100.0,26997920.0,41324000.0
2014-07-30,132040000.0,31921400.0,20329662.0,36853000.0
2014-07-31,227372000.0,31537500.0,42055146.0,43992000.0
2014-08-01,194044000.0,31170300.0,39105069.0,43535000.0
2014-08-04,159832000.0,34277400.0,28546159.0,30777000.0
2014-08-05,223732000.0,26266400.0,31024946.0,34986000.0
2014-08-06,154232000.0,24634000.0,26687069.0,30986000.0
2014-08-07,186844000.0,30314900.0,22218835.0,38141000.0
2014-08-08,167460000.0,28942700.0,29895854.0,27202000.0
2014-08-11,146340000.0,20351600.0,24294518.0,24591000.0
2014-08-12,135180000.0,21431100.0,30840441.0,27419000.0
2014-08-13,127664000.0,22889500.0,28784812.0,29266000.0
2014-08-14,112464000.0,19313200.0,19709966.0,22207000.0
2014-08-15,195804000.0,41611300.0,30383189.0,38846600.0
2014-08-18,190288000.0,26891100.0,25682318.0,23974000.0
2014-08-19,277596000.0,28139500.0,19573592.0,26679000.0
2014-08-20,210796000.0,24770500.0,20734771.0,22917000.0
2014-08-21,133912000.0,22285500.0,18296094.0,20102000.0
2014-08-22,176736000.0,18294500.0,15781209.0,20897000.0
2014-08-25,161080000.0,16910000.0,27228551.0,19734000.0
2014-08-26,132608000.0,14873100.0,32793789.0,23993000.0
2014-08-27,209476000.0,21287900.0,34067276.0,36323000.0
2014-08-28,273840000.0,17657600.0,25858801.0,21947000.0
2014-08-29,178380000.0,21607600.0,21675347.0,26241000.0
2014-09-01,178380000.0,21607600.0,21675347.0,26241000.0
2014-09-02,214256000.0,22976800.0,31568434.0,34979000.0
2014-09-03,501684000.0,33684500.0,24302540.0,32389000.0
2014-09-04,342872000.0,26475500.0,29163850.0,26676000.0
2014-09-05,233828000.0,36939400.0,32647388.0,29476000.0
2014-09-08,185426800.0,45736700.0,28620362.0,28183000.0
2014-09-09,759385200.0,40302400.0,25744488.0,28882000.0
2014-09-10,403478400.0,27302400.0,19547521.0,29909000.0
2014-09-11,249412400.0,29216400.0,24420864.0,32219000.0
2014-09-12,250504400.0,38244700.0,32033708.0,26676800.0
2014-09-15,245266000.0,37667600.0,31951483.0,49679000.0
2014-09-16,267632400.0,27910600.0,29607064.0,37742000.0
2014-09-17,243706000.0,38311900.0,33856699.0,28693000.0
2014-09-18,149197600.0,35556600.0,28891103.0,23031000.0
2014-09-19,283609600.0,202522400.0,74732617.0,76671000.0
2014-09-22,211153600.0,38686100.0,33790518.0,31961000.0
2014-09-23,253608800.0,33430300.0,29428575.0,36814000.0
2014-09-24,240687200.0,26582700.0,34562632.0,30680000.0
2014-09-25,400368000.0,33077400.0,38519466.0,37533000.0
2014-09-26,249482000.0,27078800.0,28873054.0,28872000.0
2014-09-29,199065200.0,26091000.0,25648224.0,34031000.0
2014-09-30,221056400.0,33033100.0,32434806.0,35899000.0
2014-10-01,205965200.0,38088400.0,28909153.0,55090000.0
2014-10-02,191031200.0,25119400.0,23568530.0,36488000.0
2014-10-03,173878400.0,32453200.0,22834521.0,23340000.0
2014-10-06,148204800.0,20604000.0,24292512.0,25729000.0
2014-10-07,168376800.0,25723700.0,38226664.0,25317000.0
2014-10-08,229618800.0,33031000.0,39817018.0,32976000.0
2014-10-09,309506000.0,34422800.0,50496258.0,32487000.0
2014-10-10,265326400.0,51978100.0,61638766.0,52146000.0
2014-10-13,214333600.0,37100200.0,51633371.0,43938000.0
2014-10-14,254754400.0,38115700.0,44451708.0,50299000.0
2014-10-15,403734400.0,60218700.0,74387672.0,61528000.0
2014-10-16,288618000.0,49040400.0,74171079.0,53529000.0
2014-10-17,272718800.0,40683300.0,110787334.0,76342000.0
2014-10-20,310069200.0,34527900.0,52150788.0,34701000.0
2014-10-21,378495600.0,36433800.0,46725935.0,32252000.0
2014-10-22,273052400.0,33570900.0,58385859.0,41862000.0
2014-10-23,284298800.0,45451900.0,46976621.0,35056000.0
2014-10-24,188215600.0,61076700.0,39462046.0,32248000.0
2014-10-27,136750800.0,30371300.0,23706909.0,30169000.0
2014-10-28,192243600.0,29049800.0,25419598.0,74212000.0
2014-10-29,210751600.0,30276100.0,35410955.0,106120000.0
2014-10-30,162619200.0,30073900.0,29113713.0,83270000.0
2014-10-31,178557200.0,35849700.0,40701440.0,44544000.0
2014-11-03,209130400.0,23130400.0,27645693.0,40727000.0
2014-11-04,166297600.0,21530800.0,24884132.0,39326000.0
2014-11-05,149743600.0,22449600.0,40645286.0,35913000.0
2014-11-06,139874000.0,33037800.0,26665008.0,21383000.0
2014-11-07,134766000.0,28000600.0,32675465.0,20774000.0
2014-11-10,108782000.0,36370100.0,22692131.0,21575100.0
2014-11-11,109769200.0,23445200.0,19310873.0,18715700.0
2014-11-12,187769600.0,22722100.0,22593862.0,26536600.0
2014-11-13,238091600.0,26210400.0,26787343.0,26448500.0
